region,town_township,quarter_village_tract,postal_code
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","စပါးဆိပ္ ေက်းရြာအုပ္စု",0706232
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","ေက်ာက္တလုံး ေက်းရြာအုပ္စု",0706233
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","သရက္တပင္ ေက်းရြာအုပ္စု",0706234
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","သစ္တပုံ ေက်းရြာအုပ္စု",0706235
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","ေညာင္ေခ်ာင္း ေက်းရြာအုပ္စု",0706236
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","ရြာမျပင္ ေက်းရြာအုပ္စု",0706237
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","က်ားနင္းကန္ ေက်းရြာအုပ္စု",0706238
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","သဝင္ကိုင္း ေက်းရြာအုပ္စု",0706239
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","လက္ေဆာင္ေကာက္ ေက်းရြာအုပ္စု",0706240
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","ပိုက္သည္ ေက်းရြာအုပ္စု",0706241
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","ေၾကာင္စြယ္ျဖဴ ေက်းရြာအုပ္စု",0706242
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","ေရွာက္ေခ်ာင္း ေက်းရြာအုပ္စု",0706243
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","င/တေပါင္း ေက်းရြာအုပ္စု",0706244
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","ဘုရားေပါင္း ေက်းရြာအုပ္စု",0706245
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","ကြမ္းအုံေခ်ာင္း ေက်းရြာအုပ္စု",0706246
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","သဂၤနက္ ေက်းရြာအုပ္စု",0706247
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","ကာဒီ ေက်းရြာအုပ္စု",0706248
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","ေအာက္လာ ေက်းရြာအုပ္စု",0706249
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","ကန္ေစာက္ ေက်းရြာအုပ္စု",0706250
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","ေတာင္မင္းကုလား ေက်းရြာအုပ္စု",0706251
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","ေဆာင္းဒူ ေက်းရြာအုပ္စု",0706252
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","ခေမာင္းေတာ ေက်းရြာအုပ္စု",0706253
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","ပန္းဖဲေခ်ာင္း ေက်းရြာအုပ္စု",0706254
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","ၿပိန္းေခ်ာင္း ေက်းရြာအုပ္စု",0706255
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","ေျပာင္းဆိပ္ ေက်းရြာအုပ္စု",0706256
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","ခြဆုံ ေက်းရြာအုပ္စု",0706257
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","အုန္းပတီး ေက်းရြာအုပ္စု",0706258
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","ေအာင္ေဇယ် ေက်းရြာအုပ္စု",0706259
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","ဘရဝါ ေက်းရြာအုပ္စု",0706260
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","ဗိုလ္မင္း ေက်းရြာအုပ္စု",0706261
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","ဒုကၠံေခ်ာင္း ေက်းရြာအုပ္စု",0706262
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","အေပါက္ဝ ေက်းရြာအုပ္စု",0706263
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","ရြာသစ္ေက ေက်းရြာအုပ္စု",0706264
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","ေက်ာက္ျဖဴ ေက်းရြာအုပ္စု",0706265
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","ကသစ္ေတာ ေက်းရြာအုပ္စု",0706266
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","ပေလာင္ ေက်းရြာအုပ္စု",0706267
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","ဆင္အိုးခ်ိဳင္ ေက်းရြာအုပ္စု",0706268
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","စိန္ျခဳံ ေက်းရြာအုပ္စု",0706269
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","စဖိုသား ေက်းရြာအုပ္စု",0706270
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","ယြန္းေခ်ာင္း ေက်းရြာအုပ္စု",0706271
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","လမုတပင္ ေက်းရြာအုပ္စု",0706272
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","ဂုပၸီေထာင့္ ေက်းရြာအုပ္စု",0706273
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","အခစား ေက်းရြာအုပ္စု",0706274
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","နဂူေမ ေက်းရြာအုပ္စု",0706275
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","ဇင္းခါးေခ် ေက်းရြာအုပ္စု",0706276
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","လက္ခုတ္ပင္ရင္း ေက်းရြာအုပ္စု",0706277
ရခိုင္ျပည္နယ္,"ေက်ာက္ေတာ္ ၿမိဳ႕နယ္","ေဂါေရာမဏီ ေက်းရြာအုပ္စု",0706278
ရခိုင္ျပည္နယ္,"ဂြ ၿမိဳ႕နယ္","ကင္း႐ုံး ရပ္ကြက္",0707001
ရခိုင္ျပည္နယ္,"ဂြ ၿမိဳ႕နယ္","ရြာမ ရပ္ကြက္",0707002
ရခိုင္ျပည္နယ္,"ဂြ ၿမိဳ႕နယ္","ၿမိဳ႕မ ရပ္ကြက္",0707003
ရခိုင္ျပည္နယ္,"ဂြ ၿမိဳ႕နယ္","တိုင္က်ိဳး ေက်းရြာအုပ္စု",0707200
ရခိုင္ျပည္နယ္,"ဂြ ၿမိဳ႕နယ္","ဆပ္သြား ေက်းရြာအုပ္စု",0707201
ရခိုင္ျပည္နယ္,"ဂြ ၿမိဳ႕နယ္","ဆားခ်က္ ေက်းရြာအုပ္စု",0707202
ရခိုင္ျပည္နယ္,"ဂြ ၿမိဳ႕နယ္","ဆင္ကူး ေက်းရြာအုပ္စု",0707203
ရခိုင္ျပည္နယ္,"ဂြ ၿမိဳ႕နယ္","ေရႊဦးကြင္း ေက်းရြာအုပ္စု",0707204
ရခိုင္ျပည္နယ္,"ဂြ ၿမိဳ႕နယ္","မေဒါ့ေၾကာ ေက်းရြာအုပ္စု",0707205
ရခိုင္ျပည္နယ္,"ဂြ ၿမိဳ႕နယ္","ဇီးကုန္း ေက်းရြာအုပ္စု",0707206
ရခိုင္ျပည္နယ္,"ဂြ ၿမိဳ႕နယ္","ကင္းပုံ ေက်းရြာအုပ္စု",0707207
ရခိုင္ျပည္နယ္,"ဂြ ၿမိဳ႕နယ္","ေလာင္းက်ိဳး ေက်းရြာအုပ္စု",0707208
ရခိုင္ျပည္နယ္,"ဂြ ၿမိဳ႕နယ္","ေညာင္ေခ်ာင္း ေက်းရြာအုပ္စု",0707209
ရခိုင္ျပည္နယ္,"ဂြ ၿမိဳ႕နယ္","ေရႊတြင္းတူး ေက်းရြာအုပ္စု",0707210
ရခိုင္ျပည္နယ္,"ဂြ ၿမိဳ႕နယ္","တင္းေတာ ေက်းရြာအုပ္စု",0707211
ရခိုင္ျပည္နယ္,"ဂြ ၿမိဳ႕နယ္","အလယ္ေခ်ာင္း ေက်းရြာအုပ္စု",0707212
ရခိုင္ျပည္နယ္,"ဂြ ၿမိဳ႕နယ္","ရဟိုင္ဖ်ား ေက်းရြာအုပ္စု",0707213
ရခိုင္ျပည္နယ္,"ဂြ ၿမိဳ႕နယ္","ရဟိုင္ကူးတို႔ ေက်းရြာအုပ္စု",0707214
ရခိုင္ျပည္နယ္,"ဂြ ၿမိဳ႕နယ္","ေဒါင္းေခ်ာင္း ေက်းရြာအုပ္စု",0707215
ရခိုင္ျပည္နယ္,"ဂြ ၿမိဳ႕နယ္","မေက်းငူ (ေရႊယခ်ိဳင္) ေက်းရြာအုပ္စု",0707216
ရခိုင္ျပည္နယ္,"ဂြ ၿမိဳ႕နယ္","ေတာင္ေပါက္ ေက်းရြာအုပ္စု",0707217
ရခိုင္ျပည္နယ္,"ဂြ ၿမိဳ႕နယ္","ေခ်ာင္းသာႀကီး ေက်းရြာအုပ္စု",0707218
ရခိုင္ျပည္နယ္,"ဂြ ၿမိဳ႕နယ္","ေပါက္တူး ေက်းရြာအုပ္စု",0707219
ရခိုင္ျပည္နယ္,"ဂြ ၿမိဳ႕နယ္","ဓနိ ေက်းရြာအုပ္စု",0707220
ရခိုင္ျပည္နယ္,"ဂြ ၿမိဳ႕နယ္","ေရွာက္ကုန္း ေက်းရြာအုပ္စု",0707221
ရခိုင္ျပည္နယ္,"ဂြ ၿမိဳ႕နယ္","ေစတီကြင္း ေက်းရြာအုပ္စု",0707222
ရခိုင္ျပည္နယ္,"ဂြ ၿမိဳ႕နယ္","သဲကုန္း (ကြင္းသုံးဆင့္) ေက်းရြာအုပ္စု",0707223
ရခိုင္ျပည္နယ္,"ဂြ ၿမိဳ႕နယ္","ေတာင္ပတ္လည္ ေက်းရြာအုပ္စု",0707224
ရခိုင္ျပည္နယ္,"ဂြ ၿမိဳ႕နယ္","ပုန္းညႇက္ ေက်းရြာအုပ္စု",0707225
ရခိုင္ျပည္နယ္,"ဂြ ၿမိဳ႕နယ္","က်င္းႀကီး ေက်းရြာအုပ္စု",0707226
ရခိုင္ျပည္နယ္,"ဂြ ၿမိဳ႕နယ္","ေရေက်ာ္ ေက်းရြာအုပ္စု",0707227
ရခိုင္ျပည္နယ္,"ဂြ ၿမိဳ႕နယ္","ဂန္႔ေဂၚေတာင္ ေက်းရြာအုပ္စု",0707228
ရခိုင္ျပည္နယ္,"ဂြ ၿမိဳ႕နယ္","ကိုင္းခုံ (တံခြန္တိုင္) ေက်းရြာအုပ္စု",0707229
ရခိုင္ျပည္နယ္,"ဂြ ၿမိဳ႕နယ္","ရတနာၿမိဳင္ ေက်းရြာအုပ္စု",0707230
ရခိုင္ျပည္နယ္,"ဂြ ၿမိဳ႕နယ္","ဘဝင္ (လက္ပံခုံ) ေက်းရြာအုပ္စု",0707231
ရခိုင္ျပည္နယ္,"ဂြ ၿမိဳ႕နယ္","ေႂကြခ်ိဳင္ (ကူးတို႔ေလး) ေက်းရြာအုပ္စု",0707232
